"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"10705",1000,6194,3259,13,5,1
"10706",2000,6194,3259,13,5,0.43021149105193
"10707",1000,6194,3259,13,5,3.33692129249377
"10708",0,6194,3259,13,5,0.67032004603564
"10709",2000,6194,3259,13,5,1.19302542384704
"10710",1000,6194,3259,13,5,2.48905079911362
"10711",1000,6194,3259,13,5,0
"10712",1000,6194,3259,13,5,0.94695754411128
"10713",3000,6194,3259,13,5,5.22413557745764
"10714",1000,6194,3259,13,5,6.54679583506917
"10715",2000,6194,3259,13,5,8.8669562509355
"10716",1000,6194,3259,13,5,5.19184002228917
"10717",1000,6194,3259,13,5,5.63746302130008
"10718",1000,6194,3259,13,5,1.81873075307798
"10719",1000,6194,3259,13,5,1.09762327218805
"10720",1000,6194,3259,13,5,4.66155069792652
"10721",0,6195,2613,13,5,2.26183513329462
"10722",1000,6195,2613,13,5,9.6471473721228
"10723",2000,6195,2613,13,5,10.2435968094702
"10724",1000,6195,2613,13,5,13.2948635627709
"10725",2000,6195,2613,13,5,0.54881163609403
"10726",1000,6195,2613,13,5,7.23731546363192
"10727",1000,6195,2613,13,5,2.7482646645183
"10728",0,6195,2613,13,5,3.05285801202812
"10729",2000,6195,2613,13,5,2.02197605852291
"10730",2000,6195,2613,13,5,3.29156718510226
"10731",2000,6195,2613,13,5,4.90578252193247
"10732",1000,6195,2613,13,5,8.3739067509663
"10733",2000,6195,2613,13,5,16.3890159830414
"10734",0,6195,2613,13,5,4.09317836375567
"10735",1000,6195,2613,13,5,1.82183020106336
"10736",1000,6195,2613,13,5,5.5226542639711
"10737",1000,6195,2613,13,5,6.31874169029852
"10738",0,6195,2613,13,5,3.18627332966935
"10739",0,6196,10636,15,5,4.6109782658732e-11
"10740",1000,6196,10636,15,5,0
"10741",1000,6196,10636,15,5,0
"10742",1000,6196,10636,15,5,0
"10743",0,6196,10636,15,5,4.6109782658732e-11
"10744",2000,6198,2696,15,5,0
"10745",1000,6198,2696,15,5,0
"10746",1000,6199,11173,15,5,0.54881163609403
"10747",1000,6199,11173,15,5,2.02319744109713
"10748",1000,6199,11173,15,5,2.02319744109713
"10749",1000,6199,11173,15,5,0
"10750",0,6199,11173,15,5,1.67032004603564
"10751",1000,6199,11173,15,5,1.34064009207128
"10752",0,6199,11173,15,5,1.84341999422504
"10753",1000,6199,11173,15,5,1.65767534715322
"10754",1000,6200,11173,15,5,0.54881163609403
"10755",1000,6200,11173,15,5,2.02319744109713
"10756",1000,6200,11173,15,5,0
"10757",2000,6200,11173,15,5,1.67032004603564
"10758",1000,6200,11173,15,5,1.84341999422504
"10759",0,6201,3873,15,5,0.99161146996272
"10760",2000,6201,3873,15,5,10.0982243956845
"10761",2000,6201,3873,15,5,8.4284038977432
"10762",1000,6201,3873,15,5,10.1399485256072
"10763",1000,6201,3873,15,5,10.6714892470263
"10764",2000,6201,3873,15,5,7.26075019231044
"10765",1000,6201,3873,15,5,8.2782082391308
"10766",2000,6201,3873,15,5,4.7653341794631
"10767",1000,6201,3873,15,5,1.80276039437755
"10768",1000,6201,3873,15,5,2.90763945866325
"10769",1000,6201,3873,15,5,2.02062727107264
"10770",1000,6201,3873,15,5,9.0428663305356
"10771",1000,6201,3873,15,5,2.63765477803737
"10772",1000,6201,3873,15,5,2.44932896411722
"10773",0,6201,3873,15,5,4.63746150691903
"10774",1000,6201,3873,15,5,3.71811004869613
"10775",1000,6201,3873,15,5,0
"10776",1000,6201,3873,15,5,4.27492301324393
"10777",1000,6201,3873,15,5,9.6769116829509
"10778",0,6201,3873,15,5,10.0710920491302
"10779",2000,6201,3873,15,5,12.4799742029999
"10780",1000,6201,3873,15,5,5.14483544871624
"10781",3000,6201,3873,15,5,10.3366105754846
"10782",1000,6201,3873,15,5,1.39857011954814
"10783",1000,6201,3873,15,5,0.91197684047287
"10784",0,6201,3873,15,5,4.28265584989381
"10785",1000,6201,3873,15,5,3.98443271048926
"10786",1000,6201,3873,15,5,0.000443341607049952
"10787",1000,6201,3873,15,5,1.11979974322984
"10788",1000,6201,3873,15,5,3.67532394136361
"10789",1000,6201,3873,15,5,2.81873075307798
"10790",0,6201,3873,15,5,2.81873075307798
"10791",0,6203,6539,15,5,0
"10792",0,6203,6539,15,5,1
"10793",0,6203,6539,15,5,1
"10794",1000,6206,2638,15,5,0
"10795",1000,6207,3791,15,5,0
"10796",1000,6207,3791,15,5,0.0497870683678601
"10797",0,6207,3791,15,5,0
"10798",1000,6207,3791,15,5,0.0497870683678601
"10799",1000,6207,3791,15,5,0
"10800",0,6208,102,15,5,0
"10801",3000,6208,102,15,5,0
"10802",1000,6209,3266,15,5,3.83518152272568
"10803",2000,6209,3266,15,5,7.33160505499967
"10804",0,6209,3266,15,5,3.28515643393155
"10805",2000,6209,3266,15,5,5.31965357226408
"10806",1000,6209,3266,15,5,5.28995179370242
"10807",1000,6209,3266,15,5,6.19834705550475
"10808",1000,6209,3266,15,5,4.79683261471013
"10809",2000,6209,3266,15,5,5.09365376538991
"10810",0,6210,3266,15,5,6.53563437012145
"10811",1000,6210,3266,15,5,6.22602218975161
"10812",1000,6210,3266,15,5,5.19669020438745
"10813",0,6210,3266,15,5,3.28515643393155
"10814",1000,6210,3266,15,5,0.82655744144602
"10815",1000,6210,3266,15,5,5.31965357226408
"10816",0,6210,3266,15,5,1.98805062853446
"10817",1000,6210,3266,15,5,5.87722045935827
"10818",2000,6210,3266,15,5,5.27492333403518
"10819",1000,6210,3266,15,5,5.5528680135988
"10820",1000,6211,2959,16,5,2.40780798655261
"10821",5000,6211,2959,16,5,5.70285399490386
"10822",2000,6211,2959,16,5,9.2435171642306
"10823",2000,6211,2959,16,5,5.92597488956268
"10824",2000,6211,2959,16,5,0.67032004603564
"10825",3000,6211,2959,16,5,1.51814747976828
"10826",2000,6211,2959,16,5,5.0758181853617
"10827",2000,6211,2959,16,5,3.87813083759738
"10828",2000,6211,2959,16,5,4.63495421558877
"10829",1000,6211,2959,16,5,4.39258727462718
"10830",0,6211,2959,16,5,6.49365229869504
"10831",2000,6211,2959,16,5,9.4342938574612
"10832",1000,6211,2959,16,5,9.191277037578
"10833",2000,6211,2959,16,5,5.61556316614396
"10834",1000,6212,6858,16,5,0.67221308534489
"10835",2000,6211,2959,16,5,0.81873075307798
"10836",1000,6211,2959,16,5,2.05052459900656e-07
"10837",1000,6212,6858,16,5,1.82395212692129
"10838",0,6212,6858,16,5,0
"10839",1000,6213,6858,16,5,0.42242065245288
"10840",1000,6213,6858,16,5,0.81873075307798
"10841",3000,6211,2959,16,5,2.35446696536628
"10842",0,6211,2959,16,5,3.77498032833046e-11
"10843",2000,6213,6858,16,5,1.82395212692129
"10844",2000,6215,11439,16,5,0
"10845",0,6215,11439,16,5,10.720090131623
"10846",2000,6215,11439,16,5,8.6244749282878
"10847",2000,6215,11439,16,5,8.7167869370305
"10848",2000,6215,11439,16,5,6.14509435326224
"10849",1000,6215,11439,16,5,0.81874195096242
"10850",1000,6215,11439,16,5,2.74680460193336
"10851",1000,6215,11439,16,5,2.6110051947401
"10852",1000,6215,11439,16,5,8.1265123052696
"10853",2000,6215,11439,16,5,3.2981806611279
"10854",1000,6215,11439,16,5,2.34873281556902
"10855",1000,6215,11439,16,5,4.04891416306131
"10856",1000,6215,11439,16,5,7.28588316526957
"10857",1000,6215,11439,16,5,5.72475642399686
"10858",1000,6215,11439,16,5,14.6352346180715
"10859",1000,6215,11439,16,5,4.09365378827706
"10860",1000,6215,11439,16,5,8.7500739549185
"10861",1000,6215,11439,16,5,6.58977891671722
"10862",2000,6215,11439,16,5,5.96517659858571
"10863",1000,6215,11439,16,5,2.24614759840506
"10864",2000,6215,11439,16,5,5.19723328035691
"10865",0,6215,11439,16,5,5.09616597810236e-08
"10866",0,6216,3953,16,5,0.3287705221223
"10867",1000,6216,3953,16,5,5.81922334022937
"10868",2000,6216,3953,16,5,3.9403107824093
"10869",1000,6216,3953,16,5,6.86193413561304
"10870",2000,6216,3953,16,5,7.00603363174682
"10871",2000,6216,3953,16,5,2.85659318828563
"10872",1000,6216,3953,16,5,4.23957397514305
"10873",1000,6216,3953,16,5,0.67032004603564
"10874",0,6216,3953,16,5,5.12465777285779
"10875",2000,6216,3953,16,5,2.91429336513234
"10876",1000,6216,3953,16,5,4.52656625136655
"10877",0,6216,3953,16,5,0.000231230022110118
"10878",1000,6216,3953,16,5,4.63746150615596
"10879",1000,6216,3953,16,5,4.50226913910072
"10880",1000,6216,3953,16,5,7.63245128556245
"10881",1000,6216,3953,16,5,0.0546475066552001
"10882",1000,6216,3953,16,5,5.49405469444159
"10883",0,6216,3953,16,5,0
