"","id","gtaaType","matchDistance","normalizedTag","score","tag","gametime","typingDuration","game_id","owner_id","matchingTagEntry_id","pioneer","creationDate","id","start","initiator_id","video_id","countExistingVideoTags","match","hour","dayOfWeek"
"361020",361030,NA,NA,"tafel",5,"tafel",71000,4000,12548,8016,NA,1,"2011-11-15 13:04:21",12548,"2011-11-15 13:03:02",8016,9933,0,2,13,2
"361023",361033,NA,NA,"ketting",5,"ketting",88000,3000,12548,8016,NA,1,"2011-11-15 13:04:38",12548,"2011-11-15 13:03:02",8016,9933,0,2,13,2
"361033",361043,NA,NA,"raam",5,"raam",20000,1000,12549,8016,NA,1,"2011-11-15 13:09:31",12549,"2011-11-15 13:09:07",8016,6325,0,2,13,2
"361053",361063,NA,NA,"deur",5,"deur",33000,1000,12550,8016,NA,1,"2011-11-15 13:12:09",12550,"2011-11-15 13:11:31",8016,2205,0,2,13,2
"361055",361065,NA,NA,"hond",5,"hond",41000,2000,12550,8016,NA,1,"2011-11-15 13:12:16",12550,"2011-11-15 13:11:31",8016,2205,0,2,13,2
"361056",361066,NA,NA,"tv",5,"tv",42000,0,12550,8016,NA,1,"2011-11-15 13:12:17",12550,"2011-11-15 13:11:31",8016,2205,0,2.00000000010262,13,2
"361058",361068,NA,NA,"auto",5,"auto",49000,1000,12550,8016,NA,1,"2011-11-15 13:12:24",12550,"2011-11-15 13:11:31",8016,2205,0,2,13,2
"361076",361086,NA,NA,"tv",5,"tv",157000,0,12550,8016,NA,1,"2011-11-15 13:14:13",12550,"2011-11-15 13:11:31",8016,2205,0,2.00000000010262,13,2
"361092",361102,NA,NA,"geit",5,"geit",4000,3000,12551,8016,NA,1,"2011-11-15 13:17:13",12551,"2011-11-15 13:17:02",8016,1589,0,2.08316034084569,13,2
"361095",361105,NA,NA,"hond",5,"hond",20000,2000,12551,8016,NA,1,"2011-11-15 13:17:29",12551,"2011-11-15 13:17:02",8016,1589,0,2.00115643387179,13,2
"361097",361107,NA,NA,"huis",150,"huis",25000,2000,12551,8016,394913,1,"2011-11-15 13:17:34",12551,"2011-11-15 13:17:02",8016,1589,0,2.30119425331347,13,2
"361098",361108,"Persoonsnamen",NA,"gras",175,"gras",27000,2000,12551,8016,394911,1,"2011-11-15 13:17:36",12551,"2011-11-15 13:17:02",8016,1589,0,2.6703200460361,13,2
"361104",361114,NA,NA,"tafel",50,"tafel",73000,3000,12551,8016,264251,0,"2011-11-15 13:18:22",12551,"2011-11-15 13:17:02",8016,1589,0,2.81873075307798,13,2
"361121",361131,NA,NA,"huis",50,"huis",175000,3000,12551,8016,343307,0,"2011-11-15 13:20:04",12551,"2011-11-15 13:17:02",8016,1589,0,2.42869176412647,13,2
"361124",361134,"GeografischeNamen",NA,"groningen",75,"groningen",8000,1000,12561,8667,70460,0,"2011-11-15 17:57:06",12561,"2011-11-15 17:56:54",8667,2636,0,8.95315850087585,17,2
"361125",361135,"GeografischeNamen",NA,"limburg",75,"limburg",11000,1000,12561,8667,70456,0,"2011-11-15 17:57:10",12561,"2011-11-15 17:56:54",8667,2636,0,9.6757019847763,17,2
"361129",361139,NA,NA,"verhalen",50,"verhalen",19000,1000,12561,8667,106615,0,"2011-11-15 17:57:17",12561,"2011-11-15 17:56:54",8667,2636,0,7.57584126938681,17,2
"361130",361140,NA,NA,"gaarkeuken",50,"gaarkeuken",21000,2000,12561,8667,113952,0,"2011-11-15 17:57:20",12561,"2011-11-15 17:56:54",8667,2636,0,6.48484525692637,17,2
"361131",361141,NA,NA,"steenoven",50,"steenoven",23000,1000,12561,8667,185823,0,"2011-11-15 17:57:21",12561,"2011-11-15 17:56:54",8667,2636,0,4.84048865895444,17,2
"361136",361146,NA,NA,"hond",50,"hond",29000,0,12561,8667,194613,0,"2011-11-15 17:57:28",12561,"2011-11-15 17:56:54",8667,2636,0,4.61375313803429,17,2
"361138",361148,NA,NA,"doen",50,"doen",36000,1000,12561,8667,71498,0,"2011-11-15 17:57:34",12561,"2011-11-15 17:56:54",8667,2636,0,7.2787782608623,17,2
"361148",361158,NA,NA,"hallo",50,"hallo",58000,1000,12561,8667,71507,0,"2011-11-15 17:57:56",12561,"2011-11-15 17:56:54",8667,2636,0,10.2749230123119,17,2
"361152",361162,NA,NA,"bel",50,"bel",61000,0,12561,8667,15858,0,"2011-11-15 17:58:00",12561,"2011-11-15 17:56:54",8667,2636,0,11.1226309334737,17,2
"361153",361163,NA,NA,"deur",50,"deur",65000,0,12561,8667,70495,0,"2011-11-15 17:58:04",12561,"2011-11-15 17:56:54",8667,2636,0,9.58962499655397,17,2
"361155",361165,NA,NA,"aanbellen",50,"aanbellen",70000,1000,12561,8667,70500,0,"2011-11-15 17:58:08",12561,"2011-11-15 17:56:54",8667,2636,0,7.49405469444159,17,2
"361158",361168,NA,NA,"kijken",50,"kijken",77000,1000,12561,8667,106675,0,"2011-11-15 17:58:15",12561,"2011-11-15 17:56:54",8667,2636,0,5.70818248124329,17,2
"361164",361174,NA,NA,"flesje",5,"flesje",91000,2000,12561,8667,NA,1,"2011-11-15 17:58:29",12561,"2011-11-15 17:56:54",8667,2636,0,2,17,2
"361239",361249,NA,NA,"trui",5,"trui",209000,0,12561,8667,NA,1,"2011-11-15 18:00:28",12561,"2011-11-15 17:56:54",8667,2636,0,2.05398538351779,18,2
"361252",361262,NA,NA,"auto",50,"auto",225000,1000,12561,8667,71585,0,"2011-11-15 18:00:43",12561,"2011-11-15 17:56:54",8667,2636,0,6.29598011997084,18,2
"361253",361263,"Persoonsnamen",NA,"gras",75,"gras",227000,0,12561,8667,114047,0,"2011-11-15 18:00:45",12561,"2011-11-15 17:56:54",8667,2636,0,2.86837168381895,18,2
"361255",361265,NA,NA,"grind",5,"grind",231000,1000,12561,8667,NA,1,"2011-11-15 18:00:49",12561,"2011-11-15 17:56:54",8667,2636,0,2,18,2
"361271",361281,NA,NA,"u",0,"u",261000,0,12561,8667,NA,1,"2011-11-15 18:01:19",12561,"2011-11-15 17:56:54",8667,2636,0,2.00000151529692,18,2
"361299",361309,NA,NA,"bel",50,"bel",34000,1000,12564,8673,16695,0,"2011-11-15 19:22:44",12564,"2011-11-15 19:21:57",8673,11422,0,10.1135873056287,19,2
"361306",361316,NA,NA,"deur",50,"deur",49000,1000,12564,8673,318985,0,"2011-11-15 19:22:59",12564,"2011-11-15 19:21:57",8673,11422,0,2.65982066414408,19,2
"361307",361317,NA,NA,"hond",50,"hond",46000,1000,12564,8673,121105,0,"2011-11-15 19:22:56",12564,"2011-11-15 19:21:57",8673,11422,0,7.86987157706545,19,2
"361316",361326,NA,NA,"doen",50,"doen",61000,0,12564,8673,120958,0,"2011-11-15 19:23:15",12564,"2011-11-15 19:21:57",8673,11422,0,6.98688835629782,19,2
"361332",361342,NA,NA,"tuin",50,"tuin",114000,1000,12564,8673,49233,0,"2011-11-15 19:24:04",12564,"2011-11-15 19:21:57",8673,11422,0,10.0727798011851,19,2
"361335",361345,NA,NA,"thee",50,"thee",122000,1000,12564,8673,49236,0,"2011-11-15 19:24:12",12564,"2011-11-15 19:21:57",8673,11422,0,8.5523596641929,19,2
"361367",361377,NA,NA,"raam",50,"raam",248000,1000,12564,8673,60608,0,"2011-11-15 19:26:18",12564,"2011-11-15 19:21:57",8673,11422,0,4.11964901015317,19,2
"361369",361379,"Persoonsnamen",NA,"gras",75,"gras",253000,1000,12564,8673,304196,0,"2011-11-15 19:26:23",12564,"2011-11-15 19:21:57",8673,11422,0,2.22441802292592,19,2
"361378",361388,NA,NA,"frans",50,"frans",16000,3000,12578,8688,232618,0,"2011-11-15 19:50:28",12578,"2011-11-15 19:50:06",8688,2735,0,3.25415744172225,19,2
"361402",361412,NA,NA,"manbijthond",50,"man bijt hond",5000,1000,12584,8697,1033,0,"2011-11-15 22:54:10",12584,"2011-11-15 22:53:41",8697,7060,0,2.67032004603564,22,2
"361404",361414,"GeografischeNamen",NA,"amsterdam",25,"amsterdam",15000,2000,12584,8697,NA,1,"2011-11-15 22:54:19",12584,"2011-11-15 22:53:41",8697,7060,0,2.11080315836233,22,2
"361415",361425,NA,NA,"bel",50,"bel",60000,1000,12584,8697,214330,0,"2011-11-15 22:55:05",12584,"2011-11-15 22:53:41",8697,7060,0,2,22,2
"361437",361447,NA,NA,"manbijthond",150,"man bijt hond",2000,2000,12585,8697,405724,1,"2011-11-15 22:58:42",12585,"2011-11-15 22:58:16",8697,11836,0,2.46183075322621,22,2
"361445",361455,"GeografischeNamen",NA,"amsterdam",75,"amsterdam",25000,1000,12585,8697,42761,0,"2011-11-15 22:59:06",12585,"2011-11-15 22:58:16",8697,11836,0,10.4166497037457,22,2
"361448",361458,NA,NA,"hallo",50,"hallo",43000,1000,12585,8697,102692,0,"2011-11-15 22:59:24",12585,"2011-11-15 22:58:16",8697,11836,0,7.40540482437966,22,2
"361450",361460,NA,NA,"deur",50,"deur",55000,1000,12585,8697,84293,0,"2011-11-15 22:59:36",12585,"2011-11-15 22:58:16",8697,11836,0,6.8501472135632,22,2
"361482",361492,NA,NA,"hobby",50,"hobby",208000,0,12585,8697,102780,0,"2011-11-15 23:02:09",12585,"2011-11-15 22:58:16",8697,11836,0,7.02364102048347,23,2
"361492",361502,NA,NA,"steenoven",50,"steenoven",6000,1000,12586,8697,10606,0,"2011-11-15 23:05:16",12586,"2011-11-15 23:04:45",8697,3519,0,9.93631371442132,23,2
"361493",361503,NA,NA,"gaarkeuken",50,"gaarkeuken",7000,1000,12586,8697,10607,0,"2011-11-15 23:05:17",12586,"2011-11-15 23:04:45",8697,3519,0,11.220593571053,23,2
"361494",361504,"GeografischeNamen",NA,"limburg",75,"limburg",10000,2000,12586,8697,2788,0,"2011-11-15 23:05:19",12586,"2011-11-15 23:04:45",8697,3519,0,12.93702420795,23,2
"361495",361505,"GeografischeNamen",NA,"groningen",75,"groningen",11000,1000,12586,8697,2791,0,"2011-11-15 23:05:21",12586,"2011-11-15 23:04:45",8697,3519,0,11.968705296839,23,2
"361496",361506,NA,NA,"spontaan",50,"spontaan",15000,2000,12586,8697,118572,0,"2011-11-15 23:05:25",12586,"2011-11-15 23:04:45",8697,3519,0,5.11992496499018,23,2
"361506",361516,NA,NA,"ncrv",50,"ncrv",36000,1000,12586,8697,26864,0,"2011-11-15 23:05:46",12586,"2011-11-15 23:04:45",8697,3519,0,7.37911727067557,23,2
"361553",361563,NA,NA,"tijd",50,"tijd",217000,0,12586,8697,2939,0,"2011-11-15 23:08:47",12586,"2011-11-15 23:04:45",8697,3519,0,9.26582470157022,23,2
"361562",361572,NA,NA,"manbijthond",50,"man bijt hond",4000,2000,12587,8697,9436,0,"2011-11-15 23:11:12",12587,"2011-11-15 23:10:43",8697,2699,0,2.6307431249624,23,2
"361563",361573,"GeografischeNamen",NA,"limburg",75,"limburg",7000,1000,12587,8697,1010,0,"2011-11-15 23:11:16",12587,"2011-11-15 23:10:43",8697,2699,0,14.0011170879645,23,2
"361564",361574,"GeografischeNamen",NA,"groningen",75,"groningen",8000,1000,12587,8697,1011,0,"2011-11-15 23:11:17",12587,"2011-11-15 23:10:43",8697,2699,0,13.154625260066,23,2
"361570",361580,"GeografischeNamen",NA,"limburg",75,"limburg",23000,1000,12587,8697,69220,0,"2011-11-15 23:11:32",12587,"2011-11-15 23:10:43",8697,2699,0,5.47919334179602,23,2
"361572",361582,"Persoonsnamen",NA,"gras",25,"gras",29000,1000,12587,8697,NA,1,"2011-11-15 23:11:38",12587,"2011-11-15 23:10:43",8697,2699,0,2,23,2
"361576",361586,NA,NA,"ncrv",50,"ncrv",37000,1000,12587,8697,1540,0,"2011-11-15 23:11:46",12587,"2011-11-15 23:10:43",8697,2699,0,12.7112354148119,23,2
"361619",361629,NA,NA,"tweekeer",50,"twee keer",200000,1000,12587,8697,300090,0,"2011-11-15 23:14:28",12587,"2011-11-15 23:10:43",8697,2699,0,3.36754238917201,23,2
"361641",361651,NA,NA,"doei",50,"doei",268000,2000,12587,8697,142611,0,"2011-11-15 23:15:37",12587,"2011-11-15 23:10:43",8697,2699,0,2.67032004603564,23,2
"361648",361658,NA,NA,"manbijthond",50,"man bijt hond",4000,2000,12588,8697,8857,0,"2011-11-15 23:17:04",12588,"2011-11-15 23:16:36",8697,4082,0,2.95649766190056,23,2
"361650",361660,NA,NA,"auto",50,"auto",6000,0,12588,8697,8853,0,"2011-11-15 23:17:07",12588,"2011-11-15 23:16:36",8697,4082,0,6.98070282023686,23,2
"361659",361669,NA,NA,"bel",50,"bel",30000,0,12588,8697,26722,0,"2011-11-15 23:17:31",12588,"2011-11-15 23:16:36",8697,4082,0,3.13533528323661,23,2
"361661",361671,NA,NA,"deur",50,"deur",31000,0,12588,8697,8866,0,"2011-11-15 23:17:32",12588,"2011-11-15 23:16:36",8697,4082,0,4.05279553570984,23,2
"361662",361672,NA,NA,"blaffen",50,"blaffen",33000,1000,12588,8697,35539,0,"2011-11-15 23:17:34",12588,"2011-11-15 23:16:36",8697,4082,0,5.54199500727253,23,2
"361663",361673,NA,NA,"hond",50,"hond",32000,0,12588,8697,8867,0,"2011-11-15 23:17:32",12588,"2011-11-15 23:16:36",8697,4082,0,12.5857909832651,23,2
"361680",361690,NA,NA,"tv",50,"tv",96000,0,12588,8697,47846,0,"2011-11-15 23:18:36",12588,"2011-11-15 23:16:36",8697,4082,0,5.03786243520952,23,2
"361694",361704,NA,NA,"water",50,"water",156000,0,12588,8697,8945,0,"2011-11-15 23:19:37",12588,"2011-11-15 23:16:36",8697,4082,0,12.9256676263299,23,2
"361714",361724,NA,NA,"bedankt",5,"bedankt",269000,1000,12588,8697,NA,1,"2011-11-15 23:21:29",12588,"2011-11-15 23:16:36",8697,4082,0,2,23,2
"361720",361730,NA,NA,"steenoven",50,"steenoven",4000,2000,12594,8691,16229,0,"2011-11-16 10:17:45",12594,"2011-11-16 10:17:34",8691,2773,0,10.5165173544114,10,3
"361721",361731,NA,NA,"gaarkeuken",50,"gaarkeuken",8000,4000,12594,8691,54287,0,"2011-11-16 10:17:49",12594,"2011-11-16 10:17:34",8691,2773,0,7.8377109164031,10,3
"361722",361732,"GeografischeNamen",NA,"limburg",75,"limburg",10000,2000,12594,8691,16231,0,"2011-11-16 10:17:51",12594,"2011-11-16 10:17:34",8691,2773,0,11.1906945238653,10,3
"361724",361734,"GeografischeNamen",NA,"groningen",75,"groningen",13000,1000,12594,8691,16232,0,"2011-11-16 10:17:54",12594,"2011-11-16 10:17:34",8691,2773,0,8.76201408186101,10,3
"361725",361735,NA,NA,"spontaan",50,"spontaan",15000,1000,12594,8691,62086,0,"2011-11-16 10:17:56",12594,"2011-11-16 10:17:34",8691,2773,0,3.36754238917201,10,3
"361728",361738,NA,NA,"lijn",50,"lijn",22000,1000,12594,8691,62093,0,"2011-11-16 10:18:04",12594,"2011-11-16 10:17:34",8691,2773,0,3.27140463156088,10,3
"361731",361741,NA,NA,"goedenmiddag",50,"goedenmiddag",32000,2000,12594,8691,171219,0,"2011-11-16 10:18:13",12594,"2011-11-16 10:17:34",8691,2773,0,2.67032004603564,10,3
"361732",361742,"Persoonsnamen",NA,"gras",75,"gras",36000,1000,12594,8691,19649,0,"2011-11-16 10:18:17",12594,"2011-11-16 10:17:34",8691,2773,0,5.33297054057402,10,3
"361736",361746,NA,NA,"ncrv",50,"ncrv",41000,1000,12594,8691,19658,0,"2011-11-16 10:18:22",12594,"2011-11-16 10:17:34",8691,2773,0,3.37638934237343,10,3
"361738",361748,NA,NA,"hond",50,"hond",44000,1000,12594,8691,272867,0,"2011-11-16 10:18:25",12594,"2011-11-16 10:17:34",8691,2773,0,2.41803533686543,10,3
"361745",361755,NA,NA,"doen",50,"doen",52000,1000,12594,8691,120467,0,"2011-11-16 10:18:33",12594,"2011-11-16 10:17:34",8691,2773,0,3.00470751391715,10,3
"361746",361756,NA,NA,"lijn",50,"lijn",54000,1000,12594,8691,120472,0,"2011-11-16 10:18:36",12594,"2011-11-16 10:17:34",8691,2773,0,4.67890625950003,10,3
"361752",361762,NA,NA,"trekt",50,"trekt",63000,1000,12594,8691,54313,0,"2011-11-16 10:18:44",12594,"2011-11-16 10:17:34",8691,2773,0,7.45622269171695,10,3
"361753",361763,NA,NA,"u",0,"u",64000,1000,12594,8691,193208,0,"2011-11-16 10:18:45",12594,"2011-11-16 10:17:34",8691,2773,0,3.74301048762765,10,3
"361764",361774,NA,NA,"doen",50,"doen",83000,1000,12594,8691,120500,0,"2011-11-16 10:19:04",12594,"2011-11-16 10:17:34",8691,2773,0,5.83214230654178,10,3
"361772",361782,NA,NA,"water",50,"water",93000,1000,12594,8691,54321,0,"2011-11-16 10:19:14",12594,"2011-11-16 10:17:34",8691,2773,0,5.1354857073957,10,3
"361778",361788,NA,NA,"huis",50,"huis",100000,1000,12594,8691,62113,0,"2011-11-16 10:19:21",12594,"2011-11-16 10:17:34",8691,2773,0,7.79008353933456,10,3
"361792",361802,NA,NA,"tuin",5,"tuin",122000,1000,12594,8691,NA,1,"2011-11-16 10:19:43",12594,"2011-11-16 10:17:34",8691,2773,0,2,10,3
"361795",361805,NA,NA,"huis",50,"huis",121000,1000,12594,8691,62123,0,"2011-11-16 10:19:42",12594,"2011-11-16 10:17:34",8691,2773,0,6.37519588271523,10,3
"361806",361816,NA,NA,"plant",150,"plant",138000,1000,12594,8691,423124,1,"2011-11-16 10:20:00",12594,"2011-11-16 10:17:34",8691,2773,0,2.83247706454776,10,3
"361824",361834,NA,NA,"u",0,"u",158000,0,12594,8691,295347,0,"2011-11-16 10:20:19",12594,"2011-11-16 10:17:34",8691,2773,0,3.00600653017236,10,3
"361839",361849,NA,NA,"lijn",50,"lijn",177000,1000,12594,8691,120595,0,"2011-11-16 10:20:38",12594,"2011-11-16 10:17:34",8691,2773,0,5.00000002648321,10,3
"361856",361866,NA,NA,"u",0,"u",199000,0,12594,8691,120659,0,"2011-11-16 10:21:01",12594,"2011-11-16 10:17:34",8691,2773,0,2.69905189728505,10,3
"361902",361912,NA,NA,"steenoven",50,"steenoven",6000,2000,12595,8691,27772,0,"2011-11-16 10:23:34",12595,"2011-11-16 10:23:22",8691,3228,0,8.13172520522753,10,3
"361904",361914,NA,NA,"gaarkeuken",50,"gaarkeuken",9000,3000,12595,8691,60376,0,"2011-11-16 10:23:38",12595,"2011-11-16 10:23:22",8691,3228,0,4.67158622560556,10,3
"361906",361916,"GeografischeNamen",NA,"limburg",75,"limburg",11000,1000,12595,8691,60377,0,"2011-11-16 10:23:40",12595,"2011-11-16 10:23:22",8691,3228,0,7.57399103568579,10,3
"361908",361918,"GeografischeNamen",NA,"groningen",75,"groningen",14000,2000,12595,8691,60378,0,"2011-11-16 10:23:43",12595,"2011-11-16 10:23:22",8691,3228,0,5.51870526949644,10,3
"361909",361919,NA,NA,"spontaan",50,"spontaan",17000,2000,12595,8691,60380,0,"2011-11-16 10:23:46",12595,"2011-11-16 10:23:22",8691,3228,0,3.34064009207819,10,3
"361916",361926,NA,NA,"lijn",150,"lijn",23000,1000,12595,8691,426409,1,"2011-11-16 10:23:52",12595,"2011-11-16 10:23:22",8691,3228,0,2.67032004603564,10,3
"361921",361931,NA,NA,"ncrv",50,"ncrv",38000,4000,12595,8691,60385,0,"2011-11-16 10:24:07",12595,"2011-11-16 10:23:22",8691,3228,0,3.66934830665362,10,3
"361926",361936,NA,NA,"doen",50,"doen",42000,1000,12595,8691,166655,0,"2011-11-16 10:24:11",12595,"2011-11-16 10:23:22",8691,3228,0,2.44932896411722,10,3
"361940",361950,NA,NA,"u",0,"u",63000,0,12595,8691,NA,1,"2011-11-16 10:24:32",12595,"2011-11-16 10:23:22",8691,3228,0,2.00249015271397,10,3
"361963",361973,NA,NA,"u",0,"u",93000,1000,12595,8691,NA,1,"2011-11-16 10:25:02",12595,"2011-11-16 10:23:22",8691,3228,0,2.00707805718484,10,3
"361980",361990,NA,NA,"u",0,"u",120000,0,12595,8691,NA,1,"2011-11-16 10:25:29",12595,"2011-11-16 10:23:22",8691,3228,0,2.02284341531619,10,3
"361993",362003,NA,NA,"u",0,"u",140000,1000,12595,8691,NA,1,"2011-11-16 10:25:49",12595,"2011-11-16 10:23:22",8691,3228,0,2.01839856800675,10,3
"362003",362013,NA,NA,"spontaan",50,"spontaan",155000,1000,12595,8691,166690,0,"2011-11-16 10:26:04",12595,"2011-11-16 10:23:22",8691,3228,0,4.82969089118731,10,3
"362026",362036,"GeografischeNamen",NA,"amsterdam",75,"amsterdam",180000,1000,12595,8691,27820,0,"2011-11-16 10:26:29",12595,"2011-11-16 10:23:22",8691,3228,0,6.33963284799269,10,3
"362066",362076,NA,NA,"hond",50,"hond",235000,0,12595,8691,285647,0,"2011-11-16 10:27:24",12595,"2011-11-16 10:23:22",8691,3228,0,3.01611850625454,10,3
"362079",362089,NA,NA,"tafel",50,"tafel",254000,0,12595,8691,27845,0,"2011-11-16 10:27:44",12595,"2011-11-16 10:23:22",8691,3228,0,2.83782638117667,10,3
"362087",362097,NA,NA,"deur",5,"deur",272000,1000,12595,8691,NA,1,"2011-11-16 10:28:01",12595,"2011-11-16 10:23:22",8691,3228,0,2.0000304327686,10,3
"362089",362099,NA,NA,"steenoven",50,"steenoven",3000,2000,12596,8691,18624,0,"2011-11-16 10:28:54",12596,"2011-11-16 10:28:47",8691,1792,0,7.82137393660963,10,3
"362090",362100,NA,NA,"gaarkeuken",50,"gaarkeuken",5000,2000,12596,8691,18623,0,"2011-11-16 10:28:56",12596,"2011-11-16 10:28:47",8691,1792,0,9.41016799673668,10,3
"362094",362104,NA,NA,"hond",50,"hond",12000,1000,12596,8691,23646,0,"2011-11-16 10:29:03",12596,"2011-11-16 10:28:47",8691,1792,0,5.1047061321522,10,3
"362095",362105,"GeografischeNamen",NA,"limburg",75,"limburg",14000,2000,12596,8691,117913,0,"2011-11-16 10:29:04",12596,"2011-11-16 10:28:47",8691,1792,0,2.31736470199573,10,3
"362097",362107,"GeografischeNamen",NA,"groningen",75,"groningen",16000,1000,12596,8691,15701,0,"2011-11-16 10:29:07",12596,"2011-11-16 10:28:47",8691,1792,0,3.65249911050244,10,3
"362102",362112,NA,NA,"hek",50,"hek",28000,2000,12596,8691,23660,0,"2011-11-16 10:29:19",12596,"2011-11-16 10:28:47",8691,1792,0,5.3077815521916,10,3
"362118",362128,NA,NA,"doen",50,"doen",58000,0,12596,8691,23686,0,"2011-11-16 10:29:49",12596,"2011-11-16 10:28:47",8691,1792,0,6.83155510241579,10,3
"362127",362137,NA,NA,"u",0,"u",66000,1000,12596,8691,310701,0,"2011-11-16 10:29:57",12596,"2011-11-16 10:28:47",8691,1792,0,2.50860730729017,10,3
"362158",362168,NA,NA,"doen",50,"doen",106000,0,12596,8691,49068,0,"2011-11-16 10:30:37",12596,"2011-11-16 10:28:47",8691,1792,0,2.02088741936709,10,3
"362185",362195,"Persoonsnamen",NA,"gras",75,"gras",139000,0,12596,8691,23753,0,"2011-11-16 10:31:10",12596,"2011-11-16 10:28:47",8691,1792,0,3.48202236857573,10,3
"362191",362201,NA,NA,"auto",50,"auto",144000,1000,12596,8691,49080,0,"2011-11-16 10:31:14",12596,"2011-11-16 10:28:47",8691,1792,0,2.20190937267011,10,3
"362202",362212,NA,NA,"u",0,"u",162000,1000,12596,8691,288096,0,"2011-11-16 10:31:32",12596,"2011-11-16 10:28:47",8691,1792,0,2.55251228135168,10,3
"362224",362234,NA,NA,"u",0,"u",190000,0,12596,8691,NA,1,"2011-11-16 10:32:01",12596,"2011-11-16 10:28:47",8691,1792,0,2.00647388023795,10,3
"362249",362259,NA,NA,"weg",50,"weg",217000,1000,12596,8691,115104,0,"2011-11-16 10:32:28",12596,"2011-11-16 10:28:47",8691,1792,0,5.10852290270293,10,3
"362251",362261,NA,NA,"auto",50,"auto",220000,1000,12596,8691,18669,0,"2011-11-16 10:32:31",12596,"2011-11-16 10:28:47",8691,1792,0,8.08260950708697,10,3
"362255",362265,NA,NA,"u",0,"u",226000,0,12596,8691,NA,1,"2011-11-16 10:32:37",12596,"2011-11-16 10:28:47",8691,1792,0,2.00075086172512,10,3
"362259",362269,NA,NA,"huis",50,"huis",229000,1000,12596,8691,23802,0,"2011-11-16 10:32:40",12596,"2011-11-16 10:28:47",8691,1792,0,7.33031725440768,10,3
"362275",362285,NA,NA,"tijd",50,"tijd",245000,1000,12596,8691,15737,0,"2011-11-16 10:32:56",12596,"2011-11-16 10:28:47",8691,1792,0,8.58270456450353,10,3
"362279",362289,NA,NA,"doen",50,"doen",249000,0,12596,8691,23813,0,"2011-11-16 10:33:00",12596,"2011-11-16 10:28:47",8691,1792,0,4.1360486921073,10,3
"362301",362311,NA,NA,"spontaan",50,"spontaan",19000,3000,12602,8709,215747,0,"2011-11-16 12:53:19",12602,"2011-11-16 12:52:52",8709,10569,0,3.73564776305523,12,3
"362308",362318,NA,NA,"wacht",50,"wacht",76000,1000,12602,8709,82396,0,"2011-11-16 12:54:17",12602,"2011-11-16 12:52:52",8709,10569,0,5.00500389532797,12,3
"362317",362327,NA,NA,"tijd",50,"tijd",125000,4000,12602,8709,16798,0,"2011-11-16 12:55:06",12602,"2011-11-16 12:52:52",8709,10569,0,5.81504450326694,12,3
"362324",362334,NA,NA,"auto",50,"auto",11000,3000,12603,8710,7715,0,"2011-11-16 12:55:56",12603,"2011-11-16 12:55:33",8710,11898,0,2.34607294837847,12,3
"362335",362345,NA,NA,"bel",5,"bel",39000,0,12603,8710,NA,1,"2011-11-16 12:56:25",12603,"2011-11-16 12:55:33",8710,11898,0,2,12,3
"362337",362347,NA,NA,"deur",50,"deur",41000,1000,12603,8710,27657,0,"2011-11-16 12:56:27",12603,"2011-11-16 12:55:33",8710,11898,0,2.928011563651,12,3
"362340",362350,"GeografischeNamen",NA,"geel",75,"geel",53000,1000,12603,8710,78593,0,"2011-11-16 12:56:39",12603,"2011-11-16 12:55:33",8710,11898,0,2.67032004603565,12,3
"362345",362355,NA,NA,"deurmat",50,"deurmat",65000,3000,12603,8710,7720,0,"2011-11-16 12:56:51",12603,"2011-11-16 12:55:33",8710,11898,0,3.81873075307798,12,3
"362376",362386,"GeografischeNamen",NA,"geel",25,"geel",215000,1000,12603,8710,NA,1,"2011-11-16 12:59:24",12603,"2011-11-16 12:55:33",8710,11898,0,2.00000000000001,12,3
"362399",362409,"GeografischeNamen",NA,"newyork",25,"newyork",83000,3000,12605,8712,NA,1,"2011-11-16 15:23:48",12605,"2011-11-16 15:22:20",8712,2599,0,2.00078080983286,15,3
"362404",362414,NA,NA,"wijn",5,"wijn",5000,1000,12606,15,NA,1,"2011-11-16 15:23:54",12606,"2011-11-16 15:23:40",67,8267,0,2,15,3
"362413",362423,NA,NA,"lopen",50,"lopen",93000,1000,12605,8712,3248,0,"2011-11-16 15:23:58",12605,"2011-11-16 15:22:20",8712,2599,0,2.00000025045164,15,3
"362431",362441,NA,NA,"tijd",150,"tijd",32000,1000,12606,67,397112,1,"2011-11-16 15:24:20",12606,"2011-11-16 15:23:40",67,8267,0,2.81873075307798,15,3
"362432",362442,NA,NA,"hallo",150,"hallo",34000,1000,12606,67,397113,1,"2011-11-16 15:24:21",12606,"2011-11-16 15:23:40",67,8267,0,2.81873075307798,15,3
"362435",362445,NA,NA,"auto",5,"auto",120000,2000,12605,8712,NA,1,"2011-11-16 15:24:25",12605,"2011-11-16 15:22:20",8712,2599,0,2.00000038198833,15,3
"362456",362466,NA,NA,"weg",5,"weg",196000,1000,12605,8712,NA,1,"2011-11-16 15:25:41",12605,"2011-11-16 15:22:20",8712,2599,0,2,15,3
"362464",362474,NA,NA,"verassendeverhalen",5,"verassende verhalen",17000,4000,12625,8733,NA,1,"2011-11-16 17:14:31",12625,"2011-11-16 17:14:10",8733,3120,0,2,17,3
